label	source_table	source_column	usage_count
Wide Angle	config_option	description	1
Wide Angle DPM	config_option	description	1
Win CE 4.2	config_option	description	1
Win CE 5.0	config_option	description	1
Win CE 5.0 (64MB RAM/64MB FLASH)	config_option	description	1
Win CE 5.0 Professional	config_option	description	1
Win CE 6.0	config_option	description	1
Win CE 7.0	config_option	description	1
Win Mobile 5.0 Phone Edition	config_option	description	1
Win Mobile 5.0 Premium	config_option	description	1
Win Mobile 5.0 Pro (64MB RAM/128MB Flash)	config_option	description	1
Win Mobile 6.1	config_option	description	1
Win Mobile 6.1 Pro (64MB RAM/128MB Flash)	config_option	description	1
Win Mobile 6.5	config_option	description	1
Win Mobile 6.5 Without MS Office	config_option	description	1
Win Mobile 6.5 with MS Office included in units with MFD prior to 01Jul16. MS Office removed on MC92 units built with MFD after 01Jul16.	config_option	description	1
WinCE 4.2 core	config_option	description	1
WinCE 5.0 core	config_option	description	1
Windows	config_option	description	1
Windows 10	config_option	description	1
Windows 10 IoT	config_option	description	1
Windows 10 IoT Enterprise	config_option	description	1
Windows 10 IoT Enterprise - LTSC	config_option	description	1
Windows 10 Mobile (8x92)	config_option	description	1
Windows 7	config_option	description	1
Windows 7 Professional	config_option	description	1
Windows 7 Professional for Embedded Systems	config_option	description	1
Windows 8.1	config_option	description	1
Windows CE 6.0	config_option	description	1
Windows CE 7	config_option	description	1
Windows CE.NET 5.0 Core	config_option	description	1
Windows CE.Net Professional 5.0	config_option	description	1
Windows CE7	config_option	description	1
Windows Embedded Compact 7 (CE)	config_option	description	1
Windows Embedded Compact 7 (CE) and Bluetooth Low Energy	config_option	description	1
Windows Embedded Hand Held 6.5 Classic	config_option	description	1
Windows Embedded Handheld 6.5	config_option	description	1
Windows Embedded Handheld 6.5 Classic	config_option	description	1
Windows Embedded Pro 7 64bit (AMD Dual Core CPU only, min. 32 GB Cfast)	config_option	description	1
Windows Embedded Standard 2009 English	config_option	description	1
Windows Embedded Standard 7	config_option	description	1
Windows Embedded Standard 7 64bit (AMD Dual Core CPU only, min 16 GB Cfast	config_option	description	1
Windows IoT Enterprise LTSC	config_option	description	1
Windows Mobile 2003	config_option	description	1
Windows Mobile 2003 for Pocket PC	config_option	description	1
Windows Mobile 5.0 Phone Edition	config_option	description	1
Windows Mobile 5.0 Premium Edition	config_option	description	1
Windows Mobile 6.0	config_option	description	1
Windows Mobile 6.0 Classic Edition (Premium Edition)	config_option	description	1
Windows Mobile 6.0 Professional (Phone) Edition)	config_option	description	1
Windows Mobile 6.1 Classic Edition (Premium Edition)	config_option	description	1
Windows Mobile 6.1 Classic, 128MB RAM/ 256MB Flash	config_option	description	1
Windows Mobile 6.1 Professional Edition (Phone Edition)	config_option	description	1
Windows Mobile 6.1 Professional, 128MB RAM / 256MB Flash	config_option	description	1
Windows Mobile 6.5 Classic	config_option	description	1
Windows Mobile 6.5 Professional	config_option	description	1
Windows Mobile 6.X Classic Edition	config_option	description	1
Windows Mobile 6.X Professional Edition	config_option	description	1
Windows Mobile 6.x Classic	config_option	description	1
Windows Mobile 6.x Professional	config_option	description	1
Windows Pro	config_option	description	1
Windows Professional	config_option	description	1
Windows XP Embedded English	config_option	description	1
Windows XP Professional	config_option	description	1
Wireless (802.11ac), Japan	config_option	description	1
Wireless (802.11ac), ROW (Rest of World)	config_option	description	1
Wireless (802.11ac), US & Canada	config_option	description	1
Wireless 802.11 A/C (Japan)	config_option	description	1
Wireless 802.11 A/C (ROW)	config_option	description	1
Wireless 802.11 A/C (US)	config_option	description	1
Wireless charge Battery included	config_option	description	1
Wireless charging compatible wireless Battery sold separately. Standard Battery Included	config_option	description	1
With Bluetooth	config_option	description	1
Without Bluetooth	config_option	description	1
Workabout Pro 3	config_option	description	1
Workabout Pro 4	config_option	description	1
World Wide	config_option	description	1
World Wide (Outside of United States)	config_option	description	1
World Wide (all regulatory approved countries)	config_option	description	1
World Wide (except Europe), Non-DRM RFID	config_option	description	1
World Wide Batch	config_option	description	1
World Wide Batch with Bluetooth	config_option	description	1
World Wide Bluetooth RoHs	config_option	description	1
World Wide WLAN (excluding Japan)	config_option	description	1
World Wide WLAN excluding US	config_option	description	1
WorldWide ROHS	config_option	description	1
WorldWide Radio, RoHS	config_option	description	1
WorldWide RoHs	config_option	description	1
Worldwide	config_option	description	1
Worldwide ROHS	config_option	description	1
Worldwide Radio	config_option	description	1
Worldwide RoHS	config_option	description	1
Worldwide RoHs	config_option	description	1
Worldwide less China	config_option	description	1
Worldwide with 4800mAh (Standard 2.5X battery)	config_option	description	1
Worldwide � 2.4 Ghz Radio	config_option	description	1
Worldwide/RoHS with 3600 mAh (Standard 1.5X battery)	config_option	description	1
Wrist	config_option	description	1
Wrist RFID	config_option	description	1
X	config_option	description	1
XBOOK	config_option	description	1
"XBOOK, 10.1"", Active View Anywhere 1000 NIT, IP65"	config_option	description	1
"XBOOK, 10.1"", Standard 500 NIT, IP65"	config_option	description	1
"XBOOK, 10.1"", View Anywhere 1000 NIT, IP65"	config_option	description	1
XPAD	config_option	description	1
"XPAD, 10.1"", Active View Anywhere 1000 NIT, BCR, IP65"	config_option	description	1
"XPAD, 10.1"", Active View Anywhere 1000 NIT, IP65"	config_option	description	1
"XPAD, 10.1"", Standard 500 NIT, BCR, IP65"	config_option	description	1
"XPAD, 10.1"", Standard 500 NIT, IP65"	config_option	description	1
"XPAD, 10.1"", View Anywhere 1000 NIT, BCR, IP65"	config_option	description	1
"XPAD, 10.1"", View Anywhere 1000 NIT, IP65"	config_option	description	1
"XPAD, ATEX, 10.1"", Active ViewAnywhere 1000 Nit, IP54"	config_option	description	1
XSLATE	config_option	description	1
"XSLATE, 10.1"", Active View Anywhere 1000 NIT, IP65"	config_option	description	1
"XSLATE, 10.1"", Standard 500 NIT, IP65"	config_option	description	1
"XSLATE, 10.1"", View Anywhere 1000 NIT, IP65"	config_option	description	1
"XSLATE, ATEX, 10.1"", Active ViewAnywhere 1000 Nit, IP54"	config_option	description	1
XT15	config_option	description	1
XT15 Freezer	config_option	description	1
XT15 Non Incendive Class I Div 2	config_option	description	1
Yellow/Twilight Black	config_option	description	1
Yes	config_option	description	1
Z3745	config_option	description	1
Z3795	config_option	description	1
ZD220	config_option	description	1
ZD230	config_option	description	1
ZD410	config_option	description	1
ZD420	config_option	description	1
ZD421	config_option	description	1
ZD500	config_option	description	1
ZD510-HC Wristband Cartridge Printer	config_option	description	1
ZD620	config_option	description	1
ZD621	config_option	description	1
ZE500	config_option	description	1
ZEC	config_option	description	1
ZQ511	config_option	description	1
ZQ521	config_option	description	1
ZT111	config_option	description	1
ZT210	config_option	description	1
ZT211	config_option	description	1
ZT220	config_option	description	1
ZT230	config_option	description	1
ZT231	config_option	description	1
ZT411	config_option	description	1
ZT421	config_option	description	1
ZT5104	config_option	description	1
ZT6104	config_option	description	1
ZT6206	config_option	description	1
Zebra Desktop	config_option	description	1
Zebra Industrial Printer (Tabletop)	config_option	description	1
Zebra Mobile	config_option	description	1
Zebra Mobile (China Only)	config_option	description	1
Zebra NGE Radio	config_option	description	1
Zebra Print Engine	config_option	description	1
Zebra Tabletop	config_option	description	1
ZebraNet b/g Printer server	config_option	description	1
i5	config_option	description	1
i5v	config_option	description	1
i7v	config_option	description	1
iDEN	config_option	description	1
no WWAN	config_option	description	1
none (WLAN BASE SKU only)	config_option	description	1
none-none-wifi	config_option	description	1
nope	config_option	description	1
opto-isolated (5,5)	config_option	description	1
power supply NOT included	config_option	description	1
see 2 digit Cable Code on Synapse Smart List	config_option	description	1
x  Generation	config_option	description	1
�1 TB PCIE SSD	config_option	description	1
�128 GB PCIE SSD	config_option	description	1
�128 GB SSD	config_option	description	1
�256 GB PCIE SSD	config_option	description	1
�256 GB SSD	config_option	description	1
�512 GB PCIE SSD	config_option	description	1
�512 GB SSD	config_option	description	1
�64 GB SSD	config_option	description	1
�AEI UHF RFID	config_option	description	1
�ATEX Battery	config_option	description	1
�Adapter only _ no cord	config_option	description	1
�Australia New Zealand power	config_option	description	1
�B14 WWAN W/GPS	config_option	description	1
�Companion KB English _ United Kingdom	config_option	description	1
�Companion KB English _ United States	config_option	description	1
�Companion KB French	config_option	description	1
�Companion KB German	config_option	description	1
�Companion KB Spanish	config_option	description	1
�Core I5 8 GB	config_option	description	1
�Core I5 VPro 16 GB	config_option	description	1
�Core I7 VPro 16 GB	config_option	description	1
�Discrete GPS	config_option	description	1
�European Union power	config_option	description	1
�Extended Battery_ Kickstand	config_option	description	1
�NO WWAN_NO GPS	config_option	description	1
�No Image	config_option	description	1
�No Smart Card Reader	config_option	description	1
�North America power	config_option	description	1
�Pentium_4 GB	config_option	description	1
�Pentium_8 GB	config_option	description	1
�RUGGED TABLET_XPAD L10_1000 NIT	config_option	description	1
�RUGGED TABLET_XPAD L10_1000 NIT_BCR	config_option	description	1
�RUGGED TABLET_XPAD L10_1000 NIT_ZBCR	config_option	description	1
�RUGGED TABLET_XPAD L10_500 NIT	config_option	description	1
�RUGGED TABLET_XPAD L10_500 NIT_BCR	config_option	description	1
�RUGGED TABLET_XPAD L10_500 NIT_ZBCR	config_option	description	1
�RUGGED TABLET_XPAD L10_ACTIVE 1000 NIT	config_option	description	1
�RUGGED TABLET_XPAD L10_ACTIVE 1000 NIT_BCR	config_option	description	1
�RUGGED TABLET_XPAD L10_ACTIVE 1000 NIT_ZBCR	config_option	description	1
�RUGGED TABLET_XPAD L10_ATEX/IECEX_ACTIVE 1000 NIT_BCR	config_option	description	1
�Smart Card Reader Enclosed	config_option	description	1
�Smart Card Reader Partially Enclosed	config_option	description	1
�Standard Battery	config_option	description	1
�Standard Battery_ Kickstand	config_option	description	1
�Standard Battery_ Kickstrap	config_option	description	1
�United Kingdom power	config_option	description	1
�WIN 10	config_option	description	1
�WIN 10 IOT LTSC	config_option	description	1
�WIN 10X	config_option	description	1
�WWAN W/GPS	config_option	description	1
